table,column,datatype,size,transform,d_start,d_length,d_sequence,description
b24010c,b24010c015_m90,float,,^jam_float,21,,,Margin of error for: B24010C015
b24010c,b24010c016,float,,^jam_float,22,,,Healthcare practitioners and technical occupations:
b24010c,b24010c016_m90,float,,^jam_float,22,,,Margin of error for: B24010C016
b24010c,b24010c017,float,,^jam_float,23,,,Health diagnosing and treating practitioners and other technical occupations
b24010c,b24010c017_m90,float,,^jam_float,23,,,Margin of error for: B24010C017
b24010c,b24010c018,float,,^jam_float,24,,,Health technologists and technicians
b24010c,b24010c018_m90,float,,^jam_float,24,,,Margin of error for: B24010C018
b24010c,b24010c019,float,,^jam_float,25,,,Service occupations:
b24010c,b24010c019_m90,float,,^jam_float,25,,,Margin of error for: B24010C019
b24010c,b24010c020,float,,^jam_float,26,,,Healthcare support occupations
b24010c,b24010c020_m90,float,,^jam_float,26,,,Margin of error for: B24010C020
b24010c,b24010c021,float,,^jam_float,27,,,Protective service occupations:
b24010c,b24010c021_m90,float,,^jam_float,27,,,Margin of error for: B24010C021
b24010c,b24010c022,float,,^jam_float,28,,,"Fire fighting and prevention, and other protective service workers including supervisors"
b24010c,b24010c022_m90,float,,^jam_float,28,,,Margin of error for: B24010C022
b24010c,b24010c023,float,,^jam_float,29,,,Law enforcement workers including supervisors
b24010c,b24010c023_m90,float,,^jam_float,29,,,Margin of error for: B24010C023
b24010c,b24010c024,float,,^jam_float,30,,,Food preparation and serving related occupations
b24010c,b24010c024_m90,float,,^jam_float,30,,,Margin of error for: B24010C024
b24010c,b24010c025,float,,^jam_float,31,,,Building and grounds cleaning and maintenance occupations
b24010c,b24010c025_m90,float,,^jam_float,31,,,Margin of error for: B24010C025
b24010c,b24010c026,float,,^jam_float,32,,,Personal care and service occupations
b24010c,b24010c026_m90,float,,^jam_float,32,,,Margin of error for: B24010C026
b24010c,b24010c027,float,,^jam_float,33,,,Sales and office occupations:
b24010c,b24010c027_m90,float,,^jam_float,33,,,Margin of error for: B24010C027
b24010c,b24010c028,float,,^jam_float,34,,,Sales and related occupations
b24010c,b24010c028_m90,float,,^jam_float,34,,,Margin of error for: B24010C028
b24010c,b24010c029,float,,^jam_float,35,,,Office and administrative support occupations
b24010c,b24010c029_m90,float,,^jam_float,35,,,Margin of error for: B24010C029
b24010c,b24010c030,float,,^jam_float,36,,,"Natural resources, construction, and maintenance occupations:"
b24010c,b24010c030_m90,float,,^jam_float,36,,,Margin of error for: B24010C030
b24010c,b24010c031,float,,^jam_float,37,,,"Farming, fishing, and forestry occupations"
b24010c,b24010c031_m90,float,,^jam_float,37,,,Margin of error for: B24010C031
b24010c,b24010c032,float,,^jam_float,38,,,Construction and extraction occupations
b24010c,b24010c032_m90,float,,^jam_float,38,,,Margin of error for: B24010C032
b24010c,b24010c033,float,,^jam_float,39,,,"Installation, maintenance, and repair occupations"
b24010c,b24010c033_m90,float,,^jam_float,39,,,Margin of error for: B24010C033
b24010c,b24010c034,float,,^jam_float,40,,,"Production, transportation, and material moving occupations:"
b24010c,b24010c034_m90,float,,^jam_float,40,,,Margin of error for: B24010C034
b24010c,b24010c035,float,,^jam_float,41,,,Production occupations
b24010c,b24010c035_m90,float,,^jam_float,41,,,Margin of error for: B24010C035
b24010c,b24010c036,float,,^jam_float,42,,,Transportation occupations
b24010c,b24010c036_m90,float,,^jam_float,42,,,Margin of error for: B24010C036
b24010c,b24010c037,float,,^jam_float,43,,,Material moving occupations
b24010c,b24010c037_m90,float,,^jam_float,43,,,Margin of error for: B24010C037
b24010c,b24010c038,float,,^jam_float,44,,,Female:
b24010c,b24010c038_m90,float,,^jam_float,44,,,Margin of error for: B24010C038
b24010c,b24010c039,float,,^jam_float,45,,,"Management, business, science, and arts occupations:"
b24010c,b24010c039_m90,float,,^jam_float,45,,,Margin of error for: B24010C039
b24010c,b24010c040,float,,^jam_float,46,,,"Management, business, and financial occupations:"
b24010c,b24010c040_m90,float,,^jam_float,46,,,Margin of error for: B24010C040
b24010c,b24010c041,float,,^jam_float,47,,,Management occupations
b24010c,b24010c041_m90,float,,^jam_float,47,,,Margin of error for: B24010C041
b24010c,b24010c042,float,,^jam_float,48,,,Business and financial operations occupations
b24010c,b24010c042_m90,float,,^jam_float,48,,,Margin of error for: B24010C042
b24010c,b24010c043,float,,^jam_float,49,,,"Computer, engineering, and science occupations:"
b24010c,b24010c043_m90,float,,^jam_float,49,,,Margin of error for: B24010C043
b24010c,b24010c044,float,,^jam_float,50,,,Computer and mathematical occupations
b24010c,b24010c044_m90,float,,^jam_float,50,,,Margin of error for: B24010C044
b24010c,b24010c045,float,,^jam_float,51,,,Architecture and engineering occupations
b24010c,b24010c045_m90,float,,^jam_float,51,,,Margin of error for: B24010C045
b24010c,b24010c046,float,,^jam_float,52,,,"Life, physical, and social science occupations"
b24010c,b24010c046_m90,float,,^jam_float,52,,,Margin of error for: B24010C046
b24010c,b24010c047,float,,^jam_float,53,,,"Education, legal, community service, arts, and media occupations:"
b24010c,b24010c047_m90,float,,^jam_float,53,,,Margin of error for: B24010C047
b24010c,b24010c048,float,,^jam_float,54,,,Community and social service occupations
b24010c,b24010c048_m90,float,,^jam_float,54,,,Margin of error for: B24010C048
b24010c,b24010c049,float,,^jam_float,55,,,Legal occupations
b24010c,b24010c049_m90,float,,^jam_float,55,,,Margin of error for: B24010C049
b24010c,b24010c050,float,,^jam_float,56,,,"Education, training, and library occupations"
b24010c,b24010c050_m90,float,,^jam_float,56,,,Margin of error for: B24010C050
b24010c,b24010c051,float,,^jam_float,57,,,"Arts, design, entertainment, sports, and media occupations"
b24010c,b24010c051_m90,float,,^jam_float,57,,,Margin of error for: B24010C051
b24010c,b24010c052,float,,^jam_float,58,,,Healthcare practitioners and technical occupations:
b24010c,b24010c052_m90,float,,^jam_float,58,,,Margin of error for: B24010C052
b24010c,b24010c053,float,,^jam_float,59,,,Health diagnosing and treating practitioners and other technical occupations
b24010c,b24010c053_m90,float,,^jam_float,59,,,Margin of error for: B24010C053
b24010c,b24010c054,float,,^jam_float,60,,,Health technologists and technicians
b24010c,b24010c054_m90,float,,^jam_float,60,,,Margin of error for: B24010C054
b24010c,b24010c055,float,,^jam_float,61,,,Service occupations:
b24010c,b24010c055_m90,float,,^jam_float,61,,,Margin of error for: B24010C055
b24010c,b24010c056,float,,^jam_float,62,,,Healthcare support occupations
b24010c,b24010c056_m90,float,,^jam_float,62,,,Margin of error for: B24010C056
b24010c,b24010c057,float,,^jam_float,63,,,Protective service occupations:
b24010c,b24010c057_m90,float,,^jam_float,63,,,Margin of error for: B24010C057
b24010c,b24010c058,float,,^jam_float,64,,,"Fire fighting and prevention, and other protective service workers including supervisors"
b24010c,b24010c058_m90,float,,^jam_float,64,,,Margin of error for: B24010C058
b24010c,b24010c059,float,,^jam_float,65,,,Law enforcement workers including supervisors
b24010c,b24010c059_m90,float,,^jam_float,65,,,Margin of error for: B24010C059
b24010c,b24010c060,float,,^jam_float,66,,,Food preparation and serving related occupations
b24010c,b24010c060_m90,float,,^jam_float,66,,,Margin of error for: B24010C060
b24010c,b24010c061,float,,^jam_float,67,,,Building and grounds cleaning and maintenance occupations
b24010c,b24010c061_m90,float,,^jam_float,67,,,Margin of error for: B24010C061
b24010c,b24010c062,float,,^jam_float,68,,,Personal care and service occupations
b24010c,b24010c062_m90,float,,^jam_float,68,,,Margin of error for: B24010C062
b24010c,b24010c063,float,,^jam_float,69,,,Sales and office occupations:
b24010c,b24010c063_m90,float,,^jam_float,69,,,Margin of error for: B24010C063
b24010c,b24010c064,float,,^jam_float,70,,,Sales and related occupations
b24010c,b24010c064_m90,float,,^jam_float,70,,,Margin of error for: B24010C064
b24010c,b24010c065,float,,^jam_float,71,,,Office and administrative support occupations
b24010c,b24010c065_m90,float,,^jam_float,71,,,Margin of error for: B24010C065
b24010c,b24010c066,float,,^jam_float,72,,,"Natural resources, construction, and maintenance occupations:"
b24010c,b24010c066_m90,float,,^jam_float,72,,,Margin of error for: B24010C066
b24010c,b24010c067,float,,^jam_float,73,,,"Farming, fishing, and forestry occupations"
b24010c,b24010c067_m90,float,,^jam_float,73,,,Margin of error for: B24010C067
b24010c,b24010c068,float,,^jam_float,74,,,Construction and extraction occupations
b24010c,b24010c068_m90,float,,^jam_float,74,,,Margin of error for: B24010C068
b24010c,b24010c069,float,,^jam_float,75,,,"Installation, maintenance, and repair occupations"
b24010c,b24010c069_m90,float,,^jam_float,75,,,Margin of error for: B24010C069
b24010c,b24010c070,float,,^jam_float,76,,,"Production, transportation, and material moving occupations:"
b24010c,b24010c070_m90,float,,^jam_float,76,,,Margin of error for: B24010C070
b24010c,b24010c071,float,,^jam_float,77,,,Production occupations
b24010c,b24010c071_m90,float,,^jam_float,77,,,Margin of error for: B24010C071
b24010c,b24010c072,float,,^jam_float,78,,,Transportation occupations
b24010c,b24010c072_m90,float,,^jam_float,78,,,Margin of error for: B24010C072
b24010c,b24010c073,float,,^jam_float,79,,,Material moving occupations
b24010c,b24010c073_m90,float,,^jam_float,79,,,Margin of error for: B24010C073
,,,,,,,,
b17020e,id,int,,,24,17,71,Poverty Status In The Past 12 Months By Age (Native Hawaiian And Other Pacific Islander Alone)
b17020e,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b17020e,chariter,str,3,,3,,,Character Iteration
b17020e,sequence,int,4,,4,,,Sequence Number
b17020e,logrecno,int,7,,5,,,Logical Record Number
b17020e,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b17020e,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b17020e,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b17020e,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b17020e,b17020e001,float,,^jam_float,24,,,Total:
b17020e,b17020e001_m90,float,,^jam_float,24,,,Margin of error for: B17020E001
b17020e,b17020e002,float,,^jam_float,25,,,Income in the past 12 months below poverty level:
b17020e,b17020e002_m90,float,,^jam_float,25,,,Margin of error for: B17020E002
b17020e,b17020e003,float,,^jam_float,26,,,Under 5 years
b17020e,b17020e003_m90,float,,^jam_float,26,,,Margin of error for: B17020E003
b17020e,b17020e004,float,,^jam_float,27,,,5 years
b17020e,b17020e004_m90,float,,^jam_float,27,,,Margin of error for: B17020E004
b17020e,b17020e005,float,,^jam_float,28,,,6 to 11 years
b17020e,b17020e005_m90,float,,^jam_float,28,,,Margin of error for: B17020E005
b17020e,b17020e006,float,,^jam_float,29,,,12 to 17 years
b17020e,b17020e006_m90,float,,^jam_float,29,,,Margin of error for: B17020E006
b17020e,b17020e007,float,,^jam_float,30,,,18 to 64 years
b17020e,b17020e007_m90,float,,^jam_float,30,,,Margin of error for: B17020E007
b17020e,b17020e008,float,,^jam_float,31,,,65 to 74 years
b17020e,b17020e008_m90,float,,^jam_float,31,,,Margin of error for: B17020E008
b17020e,b17020e009,float,,^jam_float,32,,,75 years and over
b17020e,b17020e009_m90,float,,^jam_float,32,,,Margin of error for: B17020E009
b17020e,b17020e010,float,,^jam_float,33,,,Income in the past 12 months at or above poverty level:
b17020e,b17020e010_m90,float,,^jam_float,33,,,Margin of error for: B17020E010
b17020e,b17020e011,float,,^jam_float,34,,,Under 5 years
b17020e,b17020e011_m90,float,,^jam_float,34,,,Margin of error for: B17020E011
b17020e,b17020e012,float,,^jam_float,35,,,5 years
b17020e,b17020e012_m90,float,,^jam_float,35,,,Margin of error for: B17020E012
b17020e,b17020e013,float,,^jam_float,36,,,6 to 11 years
b17020e,b17020e013_m90,float,,^jam_float,36,,,Margin of error for: B17020E013
b17020e,b17020e014,float,,^jam_float,37,,,12 to 17 years
b17020e,b17020e014_m90,float,,^jam_float,37,,,Margin of error for: B17020E014
b17020e,b17020e015,float,,^jam_float,38,,,18 to 64 years
b17020e,b17020e015_m90,float,,^jam_float,38,,,Margin of error for: B17020E015
b17020e,b17020e016,float,,^jam_float,39,,,65 to 74 years
b17020e,b17020e016_m90,float,,^jam_float,39,,,Margin of error for: B17020E016
b17020e,b17020e017,float,,^jam_float,40,,,75 years and over
b17020e,b17020e017_m90,float,,^jam_float,40,,,Margin of error for: B17020E017
,,,,,,,,
b23008,id,int,,,114,27,105,Age Of Own Children Under 18 Years In Families And Subfamilies By Living Arrangements By Employment Status Of Parents
b23008,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b23008,chariter,str,3,,3,,,Character Iteration
b23008,sequence,int,4,,4,,,Sequence Number
b23008,logrecno,int,7,,5,,,Logical Record Number
b23008,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b23008,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b23008,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b23008,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b23008,b23008001,float,,^jam_float,114,,,Total:
b23008,b23008001_m90,float,,^jam_float,114,,,Margin of error for: B23008001
b23008,b23008002,float,,^jam_float,115,,,Under 6 years:
b23008,b23008002_m90,float,,^jam_float,115,,,Margin of error for: B23008002
b23008,b23008003,float,,^jam_float,116,,,Living with two parents:
b23008,b23008003_m90,float,,^jam_float,116,,,Margin of error for: B23008003
b23008,b23008004,float,,^jam_float,117,,,Both parents in labor force
b23008,b23008004_m90,float,,^jam_float,117,,,Margin of error for: B23008004
b23008,b23008005,float,,^jam_float,118,,,Father only in labor force
b23008,b23008005_m90,float,,^jam_float,118,,,Margin of error for: B23008005
b23008,b23008006,float,,^jam_float,119,,,Mother only in labor force
b23008,b23008006_m90,float,,^jam_float,119,,,Margin of error for: B23008006
b23008,b23008007,float,,^jam_float,120,,,Neither parent in labor force
b23008,b23008007_m90,float,,^jam_float,120,,,Margin of error for: B23008007
b23008,b23008008,float,,^jam_float,121,,,Living with one parent:
b23008,b23008008_m90,float,,^jam_float,121,,,Margin of error for: B23008008
b23008,b23008009,float,,^jam_float,122,,,Living with father:
b23008,b23008009_m90,float,,^jam_float,122,,,Margin of error for: B23008009
b23008,b23008010,float,,^jam_float,123,,,In labor force
b23008,b23008010_m90,float,,^jam_float,123,,,Margin of error for: B23008010
b23008,b23008011,float,,^jam_float,124,,,Not in labor force
b23008,b23008011_m90,float,,^jam_float,124,,,Margin of error for: B23008011
b23008,b23008012,float,,^jam_float,125,,,Living with mother:
b23008,b23008012_m90,float,,^jam_float,125,,,Margin of error for: B23008012
b23008,b23008013,float,,^jam_float,126,,,In labor force
b23008,b23008013_m90,float,,^jam_float,126,,,Margin of error for: B23008013
b23008,b23008014,float,,^jam_float,127,,,Not in labor force
b23008,b23008014_m90,float,,^jam_float,127,,,Margin of error for: B23008014
b23008,b23008015,float,,^jam_float,128,,,6 to 17 years:
b23008,b23008015_m90,float,,^jam_float,128,,,Margin of error for: B23008015
b23008,b23008016,float,,^jam_float,129,,,Living with two parents:
b23008,b23008016_m90,float,,^jam_float,129,,,Margin of error for: B23008016
b23008,b23008017,float,,^jam_float,130,,,Both parents in labor force
b23008,b23008017_m90,float,,^jam_float,130,,,Margin of error for: B23008017
b23008,b23008018,float,,^jam_float,131,,,Father only in labor force
b23008,b23008018_m90,float,,^jam_float,131,,,Margin of error for: B23008018
b23008,b23008019,float,,^jam_float,132,,,Mother only in labor force
b23008,b23008019_m90,float,,^jam_float,132,,,Margin of error for: B23008019
b23008,b23008020,float,,^jam_float,133,,,Neither parent in labor force
b23008,b23008020_m90,float,,^jam_float,133,,,Margin of error for: B23008020
b23008,b23008021,float,,^jam_float,134,,,Living with one parent:
b23008,b23008021_m90,float,,^jam_float,134,,,Margin of error for: B23008021
b23008,b23008022,float,,^jam_float,135,,,Living with father:
b23008,b23008022_m90,float,,^jam_float,135,,,Margin of error for: B23008022
b23008,b23008023,float,,^jam_float,136,,,In labor force
b23008,b23008023_m90,float,,^jam_float,136,,,Margin of error for: B23008023
b23008,b23008024,float,,^jam_float,137,,,Not in labor force
b23008,b23008024_m90,float,,^jam_float,137,,,Margin of error for: B23008024
b23008,b23008025,float,,^jam_float,138,,,Living with mother:
b23008,b23008025_m90,float,,^jam_float,138,,,Margin of error for: B23008025
b23008,b23008026,float,,^jam_float,139,,,In labor force
b23008,b23008026_m90,float,,^jam_float,139,,,Margin of error for: B23008026
b23008,b23008027,float,,^jam_float,140,,,Not in labor force
b23008,b23008027_m90,float,,^jam_float,140,,,Margin of error for: B23008027
,,,,,,,,
b07404i,id,int,,,147,5,1,Geographical Mobility In The Past Year (Hispanic Or Latino) For Residence 1 Year Ago In The United States
b07404i,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b07404i,chariter,str,3,,3,,,Character Iteration
b07404i,sequence,int,4,,4,,,Sequence Number
b07404i,logrecno,int,7,,5,,,Logical Record Number
b07404i,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b07404i,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b07404i,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b07404i,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b07404i,b07404i001,float,,^jam_float,147,,,Total living in area 1 year ago:
b07404i,b07404i001_m90,float,,^jam_float,147,,,Margin of error for: B07404I001
b07404i,b07404i002,float,,^jam_float,148,,,Same house
b07404i,b07404i002_m90,float,,^jam_float,148,,,Margin of error for: B07404I002
b07404i,b07404i003,float,,^jam_float,149,,,Moved within same county
b07404i,b07404i003_m90,float,,^jam_float,149,,,Margin of error for: B07404I003
b07404i,b07404i004,float,,^jam_float,150,,,Moved to different county within same state
